"Time","recv br-12d023f77e6a","recv bri0","recv docker0","recv enp4s0","recv macvlan1","recv tailscale0","recv veth0d5c3b2","recv veth77ec78e","recv virbr0","trans br-12d023f77e6a ","trans bri0 ","trans docker0 ","trans enp4s0 ","trans macvlan1 ","trans tailscale0 ","trans veth0d5c3b2 ","trans veth77ec78e ","trans virbr0 "
1725577980000,0,4137.6,0,4944,3099.2,0,0,undefined,0,0,38758.4,0,39040,37449.6,0,0,undefined,0
1725578010000,0,9153.6,0,10161.6,4262.4,0,0,undefined,0,0,39428.8,0,40224,38193.6,0,0,undefined,0
1725578040000,0,8579.2,0,9699.2,6356.8,0,0,undefined,0,547.2,39192,0,39473.6,37883.2,0,547.2,undefined,0
1725578070000,0,3360,0,3942.4,1142.4,0,0,undefined,0,547.2,39134.4,0,39393.6,37825.6,0,547.2,undefined,0
1725578100000,0,7142.4,0,8172.8,4617.6,0,0,undefined,0,0,39216,0,39497.6,37907.2,0,0,undefined,0
1725578130000,0,6068.8,0,6964.8,4524.8,0,0,undefined,0,0,38947.2,0,39212.8,37712,0,0,undefined,0
1725578160000,0,164275.2,0,169852.8,4094.4,0,0,undefined,0,0,49182.4,0,49374.4,48020.8,0,0,undefined,0
1725578190000,0,8139.2,0,8990.4,5801.6,0,0,undefined,0,0,39004.8,0,39196.8,37843.2,0,0,undefined,0
1725578220000,0,10147.2,0,11289.6,5697.6,0,0,undefined,0,0,39057.6,0,39294.4,37748.8,0,0,undefined,0
1725578250000,0,8504,0,9470.4,5769.6,0,0,undefined,0,0,39092.8,0,39329.6,37857.6,0,1094.4,undefined,0
1725578280000,0,8344,0,9307.2,5067.2,0,0,undefined,0,0,39484.8,0,39788.8,38102.4,0,0,undefined,0
1725578310000,0,8604.8,0,9478.4,5182.4,0,0,undefined,0,0,39148.8,0,39340.8,37987.2,0,547.2,undefined,0
1725578340000,0,8075.2,0,9128,4441.6,0,0,undefined,0,0,39241.6,0,39478.4,38006.4,0,547.2,undefined,0
1725578370000,0,8038.4,0,9001.6,5236.8,0,0,undefined,0,0,39417.6,0,39699.2,38108.8,0,0,undefined,0
1725578400000,0,7369.6,0,8220.8,4920,0,0,undefined,0,0,38944,0,39136,37782.4,0,547.2,undefined,0
1725578430000,0,7385.6,0,8393.6,5395.2,0,0,undefined,0,0,39364.8,0,39624,38129.6,0,547.2,undefined,0
1725578460000,0,10075.2,0,11329.6,7779.2,0,0,undefined,0,0,39372.8,0,40196.8,38137.6,0,547.2,undefined,0
1725578490000,0,12121.6,0,13174.4,6788.8,0,0,undefined,0,547.2,39590.4,0,39849.6,38355.2,0,547.2,undefined,0
1725578520000,0,3814.4,0,4486.4,2868.8,0,0,undefined,0,0,39348.8,0,39630.4,38040,0,0,undefined,0
1725578550000,0,3542.4,0,4147.2,2568,0,0,undefined,0,547.2,38564.8,0,38779.2,37329.6,0,547.2,undefined,0
1725578580000,0,6440,0,7336,3798.4,0,0,undefined,0,547.2,38792,0,39073.6,37483.2,0,547.2,undefined,0
1725578610000,0,8404.8,0,9592,6160,0,0,undefined,0,0,39740.8,0,40067.2,38364.8,0,0,undefined,0
1725578640000,0,95742422.4,0,96696745.6,3728,0,0,undefined,0,547.2,97132451.2,0,97130388.8,96956817.6,0,547.2,undefined,0
1725578670000,0,96800251.2,0,97769297.6,3219.2,0,0,undefined,0,0,98220299.2,0,98220558.4,98051745.6,0,0,undefined,0
1725578700000,0,95861979.2,0,96828257.6,5648,0,0,undefined,0,0,97274193.6,0,97286179.2,97121246.4,0,0,undefined,0
1725578730000,0,94536321.6,0,95482766.4,5529.6,0,0,undefined,0,0,95919630.4,0,95919844.8,95764625.6,0,0,undefined,0
1725578760000,0,94535345.6,0,95481857.6,3496,0,0,undefined,0,0,95920196.8,0,95920433.6,95765688,0,0,undefined,0
1725578790000,0,94552051.2,0,95498787.2,4140.8,0,0,undefined,0,0,95938096,0,95938406.4,95774172.8,0,0,undefined,0
1725578820000,0,94539456,0,95486192,9113.6,0,0,undefined,0,0,95920104,0,95920340.8,95763988.8,0,0,undefined,0
1725578850000,0,94547782.4,0,95494697.6,8985.6,0,0,undefined,0,0,95928585.6,0,95928844.8,95768272,0,547.2,undefined,0
1725578880000,0,94535564.8,0,95481494.4,7140.8,0,0,undefined,0,0,95917550.4,0,95917742.4,95764324.8,0,0,undefined,0
1725578910000,0,96783897.6,0,97752070.4,8308.8,0,0,undefined,0,0,98197324.8,0,98198075.2,98042515.2,0,547.2,undefined,0
1725578940000,0,41276.8,0,43651.2,6624,0,0,undefined,0,0,72321.6,0,72513.6,51979.2,0,547.2,undefined,0
1725578970000,0,9966.4,0,10840,7547.2,0,0,undefined,0,0,39974.4,0,40284.8,38358.4,0,547.2,undefined,0
1725579000000,0,14862.4,0,16052.8,6872,0,0,undefined,0,0,47104,0,47296,41094.4,0,547.2,undefined,0
1725579030000,0,10768,0,11843.2,8017.6,0,0,undefined,0,0,41777.6,0,41998.4,40616,0,547.2,undefined,0
1725579060000,0,8182.4,0,8876.8,6828.8,0,0,undefined,0,0,38744,0,38964.8,37582.4,0,547.2,undefined,0
1725579090000,0,7940.8,0,8657.6,6342.4,0,0,undefined,0,0,38659.2,0,38896,37424,0,547.2,undefined,0
1725579120000,0,8457.6,0,9152,7428.8,0,0,undefined,0,0,38584,0,38804.8,37422.4,0,0,undefined,0
1725579150000,0,7118.4,0,7656,6172.8,0,0,undefined,0,0,38641.6,0,38862.4,37480,0,547.2,undefined,0
1725579180000,0,7582.4,0,8276.8,6940.8,0,0,undefined,0,547.2,38630.4,0,38851.2,37468.8,0,547.2,undefined,0
1725579210000,0,8878.4,0,9707.2,6268.8,0,0,undefined,0,0,41030.4,0,41251.2,39868.8,0,0,undefined,0
1725579240000,0,14072,0,15617.6,9208,0,0,undefined,0,547.2,44419.2,0,44640,43257.6,0,547.2,undefined,0
1725579270000,0,12329.6,0,13225.6,6556.8,0,0,undefined,0,0,39830.4,0,40051.2,38668.8,0,0,undefined,0
1725579300000,0,7204.8,0,7787.2,6556.8,0,0,undefined,0,0,38659.2,0,38851.2,37497.6,0,0,undefined,0
1725579330000,0,8564.8,0,9371.2,7280,0,0,undefined,0,547.2,38716.8,0,38908.8,37555.2,0,547.2,undefined,0
1725579360000,0,10726.4,0,11712,8995.2,0,0,undefined,0,547.2,38830.4,0,39609.6,37601.6,0,547.2,undefined,0
1725579390000,0,7617.6,0,8267.2,6288,0,0,undefined,0,0,38848,0,39040,37516.8,0,0,undefined,0
1725579420000,0,10920,0,11838.4,6662.4,0,0,undefined,0,0,40352,0,40601.6,38384,0,0,undefined,0
1725579450000,0,9580.8,0,10432,8104,0,0,undefined,0,547.2,38609.6,0,38801.6,37448,0,547.2,undefined,0
1725579480000,0,8217.6,0,8889.6,6540.8,0,0,undefined,0,0,38665.6,0,38857.6,37504,0,1094.4,undefined,0
1725579510000,0,9123.2,0,9817.6,8032,0,0,undefined,0,0,38598.4,0,38790.4,37436.8,0,0,undefined,0
1725579540000,0,8696,0,9412.8,7947.2,0,0,undefined,0,0,38633.6,0,38825.6,37472,0,547.2,undefined,0
1725579570000,0,10425.6,0,11232,8772.8,0,0,undefined,0,0,38596.8,0,38788.8,37435.2,0,547.2,undefined,0
1725579600000,0,8638.4,0,9400,7428.8,0,0,undefined,0,0,38606.4,0,38798.4,37444.8,0,0,undefined,0
1725579630000,0,8270.4,0,8897.6,7094.4,0,0,undefined,0,0,38732.8,0,38924.8,37571.2,0,547.2,undefined,0
1725579660000,0,8220.8,0,8892.8,7150.4,0,0,undefined,0,0,38841.6,0,39033.6,37680,0,547.2,undefined,0
1725579690000,0,12934.4,0,14233.6,8772.8,0,0,undefined,0,0,42051.2,0,42272,40889.6,0,0,undefined,0
1725579720000,0,9152,0,9958.4,6374.4,0,0,undefined,0,0,40718.4,0,40955.2,39483.2,0,547.2,undefined,0
1725579750000,0,10144,0,10883.2,6984,0,0,undefined,0,0,39779.2,0,39971.2,38617.6,0,0,undefined,0
1725579780000,0,9560,0,10504,6958.4,0,0,undefined,0,0,41048,0,41240,39886.4,0,0,undefined,0
1725579810000,0,10366.4,0,11172.8,7828.8,0,0,undefined,0,0,40454.4,0,41204.8,39292.8,0,0,undefined,0
1725579840000,0,8998.4,0,9827.2,7561.6,0,0,undefined,0,0,38835.2,0,39072,37526.4,0,0,undefined,0
1725579870000,0,13164.8,0,14262.4,12024,0,0,undefined,0,547.2,45112,0,45881.6,43758.4,0,547.2,undefined,0
1725579900000,0,10067.2,0,11161.6,7870.4,0,0,undefined,0,0,42064,0,42284.8,40665.6,0,0,undefined,0
1725579930000,0,27190.4,0,30908.8,7592,0,0,undefined,0,0,62728,0,62920,61396.8,0,0,undefined,0
1725579960000,0,9112,0,10030.4,7497.6,0,0,undefined,0,0,39915.2,0,40107.2,38414.4,0,0,undefined,0
1725579990000,0,8990.4,0,9752,7009.6,0,0,undefined,0,0,40492.8,0,40684.8,38992,0,0,undefined,0
1725580020000,0,7361.6,0,8267.2,2987.2,0,0,undefined,0,0,42360,0,42619.2,38572.8,0,0,undefined,0
1725580050000,0,98591185.6,0,101682708.8,2352,0,0,undefined,0,0,102121388.8,0,102124139.2,101914272,0,0,undefined,0
1725580080000,0,96370206.4,0,99391201.6,1257.6,0,0,undefined,0,0,99810131.2,0,99810323.2,99628848,0,0,undefined,0
1725580110000,0,96355467.2,0,99377537.6,576,0,0,undefined,0,0,99802489.6,0,99802710.4,99621795.2,0,0,undefined,0
1725580140000,0,96337800,0,99358504,1283.2,0,0,undefined,0,0,99778660.8,0,99778881.6,99620689.6,0,547.2,undefined,0
1725580170000,0,96339099.2,0,99359467.2,576,0,0,undefined,0,0,99778017.6,0,99778238.4,99622414.4,0,0,undefined,0
1725580200000,0,96332244.8,0,99351518.4,1736,0,0,undefined,0,0,99771363.2,0,99771555.2,99620908.8,0,547.2,undefined,0
1725580230000,0,96341512,0,99362148.8,384,0,0,undefined,0,0,99783300.8,0,99783521.6,99620520,0,547.2,undefined,0
1725580260000,0,94097169.6,0,97047630.4,1152,0,0,undefined,0,0,97456456,0,97456648,97305172.8,0,0,undefined,0
1725580290000,0,95630361.6,0,98627328,3185.6,0,0,undefined,0,0,99036843.2,0,99044710.4,98860777.6,0,547.2,undefined,0
1725580320000,0,96346892.8,0,99368604.8,2342.4,0,0,undefined,0,0,99786520,0,99786740.8,99622430.4,0,547.2,undefined,0
1725580350000,0,9060.8,0,10449.6,4412.8,0,0,undefined,0,0,41974.4,0,42195.2,39484.8,0,547.2,undefined,0
1725580380000,0,7201.6,0,8142.4,6867.2,0,0,undefined,0,547.2,39099.2,0,39923.2,37864,0,1094.4,undefined,0
1725580410000,0,5952,0,6937.6,4907.2,0,0,undefined,0,0,39124.8,0,39384,37889.6,0,0,undefined,0
1725580440000,0,7380.8,0,8568,5524.8,0,0,undefined,0,0,39004.8,0,39241.6,37769.6,0,547.2,undefined,0
1725580470000,0,6748.8,0,7555.2,4433.6,0,0,undefined,0,0,39272,0,39560,37905.6,0,0,undefined,0
1725580500000,0,6113.6,0,6964.8,3777.6,0,0,undefined,0,0,39185.6,0,39451.2,37950.4,0,0,undefined,0
1725580530000,0,5636.8,0,6532.8,3742.4,0,0,undefined,0,0,39396.8,0,39678.4,38088,0,0,undefined,0
1725580560000,0,5782.4,0,6723.2,4459.2,0,0,undefined,0,0,39360,0,39641.6,38051.2,0,0,undefined,0
1725580590000,0,2240,0,2800,1396.8,0,0,undefined,0,547.2,39299.2,0,39580.8,37990.4,0,547.2,undefined,0
1725580620000,0,5427.2,0,6236.8,3745.6,0,0,undefined,0,0,39025.6,0,39217.6,37864,0,547.2,undefined,0
1725580650000,0,5099.2,0,5950.4,4464,0,0,undefined,0,547.2,39212.8,0,39494.4,37904,0,1094.4,undefined,0
1725580680000,0,5257.6,0,6131.2,3587.2,0,0,undefined,0,0,39024,0,39260.8,37788.8,0,547.2,undefined,0
1725580710000,0,4939.2,0,5678.4,4256,0,0,undefined,0,0,38838.4,0,39030.4,37676.8,0,0,undefined,0
1725580740000,0,3964.8,0,4681.6,3451.2,0,0,undefined,0,0,38825.6,0,39017.6,37664,0,547.2,undefined,0
1725580770000,0,5555.2,0,6342.4,3894.4,0,0,undefined,0,0,38888,0,39080,37726.4,0,0,undefined,0
1725580800000,0,6876.8,0,7728,5817.6,0,0,undefined,0,0,39249.6,0,39531.2,37940.8,0,0,undefined,0
1725580830000,0,6961.6,0,7835.2,6227.2,0,0,undefined,0,0,38849.6,0,39600,37688,0,0,undefined,0
1725580860000,0,10232,0,11777.6,9836.8,0,0,undefined,0,0,39153.6,0,39412.8,37918.4,0,0,undefined,0
1725580890000,0,5721.6,0,6572.8,4164.8,0,0,undefined,0,0,39184,0,39443.2,37948.8,0,547.2,undefined,0
1725580920000,0,6060.8,0,7046.4,3897.6,0,0,undefined,0,0,39097.6,0,39356.8,37862.4,0,0,undefined,0
1725580950000,0,5040,0,5824,4083.2,0,0,undefined,0,0,39284.8,0,39544,37976,0,0,undefined,0
1725580980000,0,3640,0,4334.4,2953.6,0,0,undefined,0,0,39235.2,0,39494.4,37852.8,0,0,undefined,0
